iteration, place_name, distance, dijkstra_steps, dijkstra_weight, a_star_steps, a_star_weight
0,Piedmont, California, USA,102.00486601695016,195,230.39387076348078,95,230.39387076348078
1,Piedmont, California, USA,161.0477004560839,192,235.06278643395416,120,235.06278643395416
2,Piedmont, California, USA,160.7413778891943,275,238.38146667124778,186,238.38146667124778
3,Piedmont, California, USA,77.14290131430664,88,97.88804938532945,22,97.88804938532945
4,Piedmont, California, USA,112.29143411040855,218,197.98364097345228,133,197.98364097345228
5,Piedmont, California, USA,47.33211178679149,35,55.64259036622034,8,55.64259036622034
6,Piedmont, California, USA,60.83841906305157,33,237.29044637532672,23,237.29044637532672
7,Piedmont, California, USA,77.73032949504643,126,147.8389136643652,33,147.8389136643652
8,Piedmont, California, USA,150.85484128172487,193,210.2715406467784,104,210.2715406467784
9,Piedmont, California, USA,32.471707694763836,29,37.96171437331711,9,37.96171437331711
iteration, place_name, distance, dijkstra_steps, dijkstra_weight, a_star_steps, a_star_weight
0,Piedmont, California, USA,148.46371721226842,208,232.51415671214278,88,232.51415671214278
1,Piedmont, California, USA,27.013796299952894,25,89.25695251640363,14,89.25695251640363
2,Piedmont, California, USA,191.20671572450516,345,430.3161253375474,342,430.3161253375474
iteration, place_name, distance, dijkstra_steps, dijkstra_weight, a_star_steps, a_star_weight
0,Piedmont, California, USA,130.92716345987392,238,190.8533194320997,120,190.8533194320997
1,Piedmont, California, USA,155.97809690754508,256,229.8999498554282,169,229.8999498554282
2,Piedmont, California, USA,71.03309470446143,188,124.77088609950417,56,124.77088609950417
3,Piedmont, California, USA,150.23586856696792,159,363.1373376028201,113,363.1373376028201
4,Piedmont, California, USA,77.14290131430664,135,97.88804938532944,30,97.88804938532944
5,Piedmont, California, USA,55.71889960264888,157,153.35014079466146,63,153.35014079466146
6,Piedmont, California, USA,68.05083388730888,85,99.74787855497186,25,99.74787855497186
7,Piedmont, California, USA,157.8237276781913,263,208.46592647487063,101,208.46592647487063
8,Piedmont, California, USA,54.72860867105914,25,62.69588437621288,9,62.69588437621288
9,Piedmont, California, USA,106.34286975159456,194,146.05876474568325,44,146.05876474568325
iteration, place_name, distance, dijkstra_steps, dijkstra_weight, a_star_steps, a_star_weight
0,Piedmont, California, USA,160.7187641716607,219,191.80585779893366,59,191.80585779893366
1,Piedmont, California, USA,45.15210122384903,67,128.63821487368693,21,128.63821487368693
2,Piedmont, California, USA,34.1286954021947,45,47.90417861683121,15,47.90417861683121
3,Piedmont, California, USA,147.30529234358298,256,186.52004140709096,67,186.52004140709096
4,Piedmont, California, USA,157.9867957015866,347,408.4742981572591,272,408.4742981572591
5,Piedmont, California, USA,21.424482447481502,11,35.82579466248059,6,35.82579466248059
6,Piedmont, California, USA,73.66314339714842,79,81.16605056793234,16,81.16605056793234
7,Piedmont, California, USA,173.10499673491623,332,374.6526825274601,240,374.6526825274601
8,Piedmont, California, USA,93.15255323235782,168,137.32875311875435,42,137.32875311875435
9,Piedmont, California, USA,170.82645371187144,305,300.2489793899356,263,300.2489793899356
